,qualifying_position,diff_qual_final,num_pit_stops,driver_points,lap_time,stop_duration,constructor_points,starting_grid_position,final_position
2253,20,12.0,1,24.0,107446,19019,26.0,20,8.0
2254,18,9.0,1,3.0,106365,20059,3.0,18,9.0
2255,11,0.0,1,2.0,101480,21638,26.0,11,11.0
2256,9,-3.0,1,10.0,103367,18870,16.0,9,12.0
2257,14,1.0,1,11.0,104136,19484,46.0,14,13.0
2258,19,5.0,1,0.0,107320,19185,3.0,19,14.0
2259,15,0.0,1,0.0,104379,20413,15.0,15,15.0
2260,2,1.0,1,110.0,89739,22173,195.0,2,1.0
2261,5,3.0,1,85.0,92215,22032,195.0,5,2.0
2262,4,1.0,1,74.0,90987,22154,120.0,4,3.0
2263,3,-1.0,1,65.0,92878,22341,169.0,3,4.0
2264,6,1.0,1,46.0,115147,31054,120.0,6,5.0
2265,7,1.0,1,38.0,94684,22987,39.0,7,6.0
2266,12,5.0,1,30.0,95905,22137,34.0,12,7.0
2267,11,3.0,1,39.0,96471,21916,50.0,11,8.0
2268,3,2.0,1,110.0,155297,24409,235.0,3,1.0
2269,2,0.0,1,83.0,153538,24666,199.0,2,2.0
2270,4,1.0,1,125.0,156498,27009,235.0,4,3.0
2271,1,-3.0,1,116.0,151929,25710,199.0,1,4.0
2272,6,1.0,1,84.0,161065,25352,134.0,6,5.0
2273,5,-1.0,1,48.0,159234,24872,59.0,5,6.0
2274,7,0.0,1,10.0,164420,24526,40.0,7,7.0
2275,8,0.0,1,50.0,165811,24796,134.0,8,8.0
2276,12,3.0,1,40.0,173571,25865,41.0,12,9.0
2277,9,-1.0,1,5.0,167674,24965,7.0,9,10.0
2278,17,6.0,1,6.0,182581,35486,17.0,17,11.0
2279,10,-2.0,1,30.0,169987,24875,40.0,10,12.0
2280,14,1.0,1,11.0,177794,26056,59.0,14,13.0
2281,18,4.0,1,2.0,205123,26731,7.0,18,14.0
2282,3,2.0,1,150.0,112920,21468,279.0,3,1.0
2283,2,0.0,1,129.0,110927,23379,279.0,2,2.0
2284,5,2.0,1,99.0,115452,20538,161.0,5,3.0
2285,7,3.0,1,62.0,116952,21470,161.0,7,4.0
2286,6,1.0,1,16.0,116234,22698,27.0,6,5.0
2287,9,3.0,1,13.0,117643,20249,15.0,9,6.0
2288,10,3.0,1,16.0,118543,20571,47.0,10,7.0
2289,12,4.0,1,15.0,120530,21794,65.0,12,8.0
2290,11,2.0,1,50.0,119787,21443,65.0,11,9.0
2291,13,3.0,1,31.0,120803,22638,47.0,13,10.0
2292,1,0.0,1,175.0,83396,24217,304.0,1,1.0
2293,3,1.0,1,102.0,85160,24215,228.0,3,2.0
2294,4,1.0,1,77.0,86209,23845,188.0,4,3.0
2295,8,4.0,1,111.0,88761,23951,188.0,8,4.0
2296,15,10.0,1,126.0,93701,26199,228.0,19,5.0
2297,7,1.0,1,39.0,87881,25684,57.0,7,6.0
2298,11,4.0,1,46.0,91719,26089,51.0,11,7.0
2299,10,2.0,1,5.0,90286,24281,51.0,10,8.0
2300,2,-7.0,1,18.0,84435,23779,57.0,2,9.0
2301,18,8.0,1,3.0,93179,25252,16.0,17,10.0
2302,9,-2.0,1,15.0,89928,27937,65.0,9,11.0
2303,17,5.0,1,13.0,92647,23406,16.0,16,12.0
2304,12,-1.0,1,3.0,91675,23804,3.0,12,13.0
2305,16,2.0,1,16.0,93394,23557,27.0,15,14.0
2306,14,-1.0,1,50.0,92333,43032,65.0,14,15.0
2307,19,3.0,1,0.0,95457,24020,3.0,18,16.0
2308,5,-12.0,1,15.0,87088,38262,15.0,5,17.0
2309,1,0.0,1,127.0,143979,3031752,265.0,1,1.0
2310,4,2.0,1,147.0,154001,3034772,328.0,4,2.0
2311,5,2.0,1,93.0,146223,3046888,204.0,5,3.0
2312,3,-1.0,1,138.0,147771,3036360,265.0,3,4.0
2313,7,2.0,1,28.0,150972,3055700,67.0,7,5.0
2314,6,0.0,1,58.0,156287,3043215,73.0,6,6.0
2315,2,-5.0,1,181.0,141969,3037323,328.0,2,7.0
2316,19,11.0,1,4.0,178096,3065174,20.0,19,8.0
2317,18,9.0,1,15.0,174110,3067301,18.0,18,9.0
2318,17,7.0,1,16.0,171320,3063613,20.0,17,10.0
2319,20,9.0,1,3.0,176549,3069017,18.0,20,11.0
2320,10,-2.0,1,0.0,159570,3051904,3.0,10,12.0
2321,14,1.0,1,15.0,166878,3063314,73.0,14,13.0
2322,13,-1.0,1,11.0,215850,3011861,27.0,13,14.0
2323,2,1.0,1,170.0,73649,21532,303.0,2,1.0
2324,1,-1.0,1,208.0,72722,22022,359.0,1,2.0
2325,9,6.0,1,109.0,77789,23026,237.0,8,3.0
2326,4,0.0,1,128.0,76191,38201,237.0,4,4.0
2327,5,0.0,1,52.0,76866,21755,81.0,6,5.0
2328,2,1.0,1,233.0,104415,35266,396.0,2,1.0
2329,4,2.0,1,127.0,105421,37189,270.0,4,2.0
2330,6,3.0,1,143.0,107996,38277,270.0,6,3.0
2331,3,-1.0,1,163.0,106399,38061,396.0,3,4.0
2332,9,4.0,1,144.0,115014,41458,314.0,19,5.0
2333,7,1.0,1,37.0,107416,36524,93.0,7,6.0
2334,5,-2.0,1,70.0,108540,37539,89.0,5,7.0
2335,12,4.0,1,56.0,110622,44747,93.0,10,8.0
2336,11,2.0,1,19.0,109249,36264,89.0,9,9.0
2337,17,7.0,1,4.0,111666,39844,19.0,15,10.0
2338,14,3.0,1,15.0,112214,36671,19.0,12,11.0
2339,16,4.0,1,16.0,114140,35969,27.0,14,12.0
2340,15,2.0,1,3.0,112802,37380,3.0,13,13.0
2341,13,-1.0,1,46.0,114308,37855,51.0,11,14.0
2342,19,4.0,1,12.0,113429,36704,34.0,17,15.0
2343,10,9.0,1,258.0,96512,21351,431.0,10,1.0
2344,7,5.0,1,146.0,92536,21699,304.0,7,2.0
2345,1,-2.0,1,158.0,88391,22763,304.0,1,3.0
2346,2,-2.0,1,156.0,90046,22820,334.0,2,4.0
2347,11,6.0,1,173.0,98691,21118,431.0,11,5.0
2348,3,-3.0,1,178.0,90984,21775,334.0,3,6.0
2349,4,-3.0,1,76.0,91618,23567,95.0,4,7.0
2350,1,0.0,1,284.0,123282,22882,475.0,14,1.0
2351,3,1.0,1,191.0,116093,22349,475.0,2,2.0
2352,2,-1.0,1,171.0,113943,22543,357.0,1,3.0
2353,8,4.0,1,170.0,117286,22825,316.0,5,4.0
2354,6,1.0,1,51.0,119705,22641,115.0,3,5.0
2355,4,-2.0,1,186.0,124040,24198,357.0,15,6.0
2356,5,-2.0,1,64.0,125446,23511,115.0,16,7.0
2357,16,8.0,1,20.0,121131,23222,24.0,10,8.0
2358,9,-1.0,1,4.0,122604,23334,4.0,6,10.0
2359,14,3.0,1,4.0,123494,23555,24.0,9,11.0
2360,10,-2.0,1,76.0,125839,23036,95.0,17,12.0
2361,13,-1.0,1,5.0,126107,23744,51.0,18,14.0
2362,11,-4.0,1,19.0,121872,23085,95.0,7,15.0
2363,1,0.0,1,310.0,79660,19634,511.0,1,1.0
2364,6,4.0,1,188.0,84948,19359,346.0,6,2.0
2365,2,-1.0,1,201.0,80348,19080,376.0,2,3.0
2366,4,0.0,1,158.0,82718,19046,346.0,4,4.0
2367,5,0.0,1,201.0,83729,18835,511.0,5,5.0
2368,13,7.0,1,59.0,87995,19578,125.0,13,6.0
2369,7,0.0,1,82.0,84472,19303,101.0,7,7.0
2370,3,-5.0,1,175.0,81468,29705,376.0,3,8.0
2371,12,3.0,1,66.0,85889,19455,125.0,12,9.0
2372,10,0.0,1,5.0,85398,20205,25.0,10,10.0
2373,11,0.0,1,18.0,87863,18789,29.0,11,11.0
2374,15,3.0,1,4.0,89058,19325,4.0,15,12.0
2375,8,-5.0,1,12.0,86455,26813,34.0,8,13.0
2376,19,5.0,1,20.0,90019,22391,25.0,19,14.0
2377,18,3.0,1,22.0,88945,20785,34.0,18,15.0
2378,14,-2.0,1,5.0,88456,19548,51.0,14,16.0
2379,17,0.0,1,19.0,89735,19546,101.0,17,17.0
2380,2,1.0,1,335.0,90827,23791,545.0,7,1.0
2381,1,-1.0,1,219.0,88085,23531,406.0,1,2.0
2382,6,3.0,1,203.0,89427,25075,371.0,2,3.0
2383,3,-1.0,1,187.0,96448,23728,406.0,18,4.0
2384,5,0.0,1,168.0,97652,24282,371.0,19,5.0
2385,4,-2.0,1,210.0,96234,23698,545.0,13,6.0
2386,7,0.0,1,88.0,92356,26714,107.0,3,7.0
2387,9,1.0,1,22.0,91681,25376,33.0,5,8.0
2388,13,4.0,1,2.0,93491,24628,6.0,8,9.0
2389,14,4.0,1,6.0,93823,25366,52.0,9,10.0
2390,11,0.0,1,66.0,95680,24336,125.0,14,11.0
2391,20,8.0,1,12.0,97137,24817,34.0,17,12.0
2392,2,1.0,1,235.0,125369,29550,576.0,2,1.0
2393,1,-1.0,1,237.0,126402,32058,439.0,1,2.0
2394,4,1.0,1,202.0,128353,30603,439.0,4,3.0
2395,6,2.0,1,100.0,132029,30528,129.0,6,4.0
2396,17,12.0,1,29.0,139234,30946,129.0,16,5.0
2397,12,6.0,1,13.0,137575,29863,37.0,11,6.0
2398,8,1.0,1,341.0,138601,29407,576.0,8,7.0
2399,14,6.0,1,24.0,135374,29704,37.0,13,8.0
2400,3,-6.0,1,170.0,130437,41019,373.0,3,9.0
2401,7,-3.0,1,23.0,134359,29867,34.0,7,10.0
2402,16,5.0,1,46.0,141779,32167,52.0,15,11.0
2403,9,-3.0,1,22.0,138153,39247,34.0,9,12.0
2404,1,0.0,1,366.0,122046,387399,619.0,1,1.0
2405,4,2.0,1,253.0,127539,392517,619.0,4,2.0
2406,2,-1.0,1,252.0,124571,389973,454.0,2,3.0
2407,5,1.0,1,78.0,132607,393601,143.0,5,4.0
2408,6,1.0,1,180.0,136349,396504,387.0,6,5.0
2409,9,3.0,1,32.0,162377,409647,45.0,9,6.0
2410,7,0.0,1,65.0,139009,396837,143.0,7,7.0
2411,8,0.0,1,207.0,142299,401057,387.0,8,8.0
2412,20,11.0,1,2.0,158944,407673,8.0,20,9.0
2413,10,0.0,1,101.0,154186,406256,130.0,10,10.0
2414,11,0.0,1,29.0,144913,401749,130.0,11,11.0
2415,19,7.0,1,13.0,150337,400463,45.0,19,12.0
2416,13,0.0,1,11.0,147133,402478,34.0,13,13.0
2417,18,4.0,1,22.0,152254,402029,34.0,18,14.0
2418,12,-3.0,1,46.0,156668,407553,52.0,12,15.0
2419,14,-2.0,1,6.0,167346,410005,52.0,14,16.0
2420,15,-2.0,1,12.0,148607,400857,34.0,15,17.0
2421,17,-1.0,1,23.0,169982,41319,34.0,17,18.0
2422,3,2.0,1,391.0,101343,23866,656.0,2,1.0
2423,5,3.0,1,198.0,102630,24362,416.0,3,2.0
2424,2,-1.0,1,267.0,109474,24314,469.0,12,3.0
2425,4,0.0,1,265.0,107523,23403,656.0,9,4.0
2426,6,1.0,1,218.0,105339,30038,416.0,4,5.0
2427,8,2.0,1,109.0,107107,24026,138.0,6,6.0
2428,9,2.0,1,71.0,110722,23870,149.0,14,7.0
2429,12,4.0,1,36.0,106020,24307,49.0,10,8.0
2430,16,7.0,1,24.0,113674,29039,36.0,13,9.0
2431,15,5.0,1,12.0,111661,23688,35.0,19,10.0
2432,14,2.0,1,6.0,112824,27326,52.0,18,12.0
2433,11,-2.0,1,4.0,109136,24624,8.0,8,13.0
2434,13,-1.0,1,23.0,108408,23670,35.0,11,14.0
2435,19,4.0,1,12.0,112255,25209,36.0,16,15.0
2436,17,1.0,1,29.0,111259,26206,138.0,15,16.0
2437,20,3.0,1,2.0,112557,25321,8.0,17,17.0
2438,1,0.0,1,416.0,85253,22487,696.0,1,1.0
2439,3,1.0,1,216.0,86652,23194,447.0,3,2.0
2440,4,1.0,1,280.0,87950,24892,696.0,4,3.0
2441,2,-2.0,1,231.0,88892,22795,447.0,2,4.0
2442,5,0.0,1,212.0,89763,23469,487.0,5,5.0
2443,7,1.0,1,275.0,90438,22193,487.0,7,6.0
2444,3,2.0,1,265.0,88575,23521,505.0,1,1.0
2445,8,6.0,1,240.0,90833,24081,505.0,2,2.0
2446,5,2.0,1,234.0,99095,25206,524.0,7,3.0
2447,10,6.0,1,290.0,97377,30080,524.0,5,4.0
2448,7,2.0,1,81.0,110726,23478,167.0,17,5.0
2449,2,-4.0,1,429.0,92564,30942,719.0,3,6.0
2450,9,2.0,1,290.0,93603,22869,719.0,4,7.0
2451,6,-2.0,1,86.0,108370,23868,167.0,16,8.0
2452,18,9.0,1,49.0,104670,23908,55.0,14,9.0
2453,15,5.0,1,14.0,105389,23469,50.0,15,10.0
2454,13,2.0,1,36.0,101404,24248,50.0,9,11.0
2455,17,5.0,1,6.0,106561,24332,55.0,13,12.0
2456,20,7.0,1,12.0,103315,24487,37.0,12,13.0
2457,12,-2.0,1,23.0,102129,23460,35.0,10,14.0
2458,11,-4.0,1,4.0,112761,24361,8.0,19,15.0
2459,16,0.0,1,2.0,111636,28807,8.0,18,16.0
2460,1,0.0,1,454.0,92198,22735,759.0,1,1.0
2461,3,1.0,1,308.0,94192,22210,554.0,3,2.0
2462,2,-1.0,1,305.0,93251,21360,759.0,2,3.0
2463,4,0.0,1,246.0,95436,21930,554.0,4,4.0
2464,6,1.0,1,275.0,96506,24243,515.0,6,5.0
2465,7,1.0,1,122.0,95908,22234,159.0,7,6.0
2466,8,1.0,1,92.0,96964,21895,173.0,8,7.0
2467,14,6.0,1,18.0,99172,21814,55.0,14,8.0
2468,10,1.0,1,37.0,100193,21893,159.0,13,9.0
2469,9,-1.0,1,37.0,97455,23186,55.0,9,10.0
2470,12,1.0,1,12.0,98738,21591,35.0,11,11.0
2471,1,0.0,1,25.0,99019,24289,43.0,1,1.0
2472,2,0.0,1,18.0,101063,24264,43.0,2,2.0
2473,5,2.0,1,15.0,103608,25800,23.0,5,3.0
2474,4,0.0,1,12.0,101659,24500,12.0,4,4.0
2475,7,2.0,1,10.0,102288,24682,16.0,7,5.0
2476,8,2.0,1,8.0,104670,25449,23.0,8,6.0
2477,6,-1.0,1,6.0,102662,27062,16.0,6,7.0
2478,12,4.0,1,4.0,104154,25399,4.0,12,8.0
2479,20,11.0,1,2.0,109649,25885,2.0,20,9.0
2480,15,5.0,1,1.0,106453,25054,1.0,15,10.0
2481,14,3.0,1,0.0,107791,25267,0.0,14,11.0
2482,1,0.0,1,43.0,97257,20715,87.0,1,1.0
2483,15,13.0,1,44.0,105222,20824,87.0,15,2.0
2484,3,0.0,1,30.0,96851,26879,38.0,2,3.0
2485,4,0.0,1,18.0,98652,20828,38.0,3,4.0
2486,8,3.0,1,20.0,101038,21102,38.0,7,5.0
2487,5,-1.0,1,20.0,99413,20760,26.0,4,6.0
2488,2,-5.0,1,6.0,103306,20026,26.0,12,7.0
2489,7,-1.0,1,4.0,100245,20762,8.0,6,8.0
2490,10,1.0,1,4.0,102172,20719,8.0,9,9.0
2491,13,3.0,1,1.0,104694,20870,1.0,13,10.0
2492,16,5.0,1,0.0,105589,21414,0.0,16,11.0
2493,11,-1.0,1,0.0,104753,21567,1.0,10,12.0
2494,12,-1.0,1,0.0,104564,21703,4.0,11,13.0
2495,18,4.0,1,0.0,106740,21116,0.0,18,14.0
2496,9,-6.0,1,0.0,107254,31534,0.0,8,15.0
2497,20,4.0,1,0.0,107264,21064,1.0,20,16.0
2498,19,2.0,1,0.0,106323,29444,0.0,19,17.0
2499,1,0.0,1,69.0,101571,925112,123.0,1,1.0
2500,3,1.0,1,38.0,100229,925181,56.0,3,2.0
2501,4,1.0,1,45.0,105543,926940,65.0,4,3.0
2502,6,2.0,1,20.0,108052,927222,65.0,6,4.0
2503,13,7.0,1,8.0,116566,934763,12.0,13,6.0
2504,10,3.0,1,6.0,111408,926326,7.0,10,7.0
2505,16,8.0,1,4.0,118915,934541,12.0,16,8.0
2506,17,8.0,1,2.0,129967,18951,6.0,17,9.0
2507,12,2.0,1,1.0,113776,931820,1.0,12,10.0
2508,5,-7.0,1,20.0,103866,18319,26.0,5,12.0
2509,3,2.0,1,87.0,111373,20389,180.0,3,1.0
2510,2,0.0,1,93.0,110456,20707,180.0,2,2.0
2511,1,-2.0,1,28.0,110109,21126,62.0,1,3.0
2512,6,2.0,1,60.0,114002,23148,87.0,6,4.0
2513,4,-1.0,1,34.0,112645,21970,62.0,4,5.0
2514,5,-1.0,1,48.0,113406,20324,76.0,5,6.0
2515,9,2.0,1,27.0,114568,23161,87.0,9,7.0
2516,11,3.0,1,28.0,116394,20459,76.0,11,8.0
2517,7,-2.0,1,10.0,115413,20346,14.0,7,9.0
2518,8,-2.0,1,2.0,117170,20497,2.0,8,10.0
2519,10,-1.0,1,4.0,117516,20902,14.0,10,11.0
2520,13,1.0,1,1.0,118185,21103,1.0,12,12.0
2521,18,5.0,1,1.0,118715,30951,7.0,16,13.0
2522,19,5.0,1,4.0,119785,20235,8.0,17,14.0
2523,15,-1.0,1,0.0,118980,21015,1.0,14,16.0
2524,9,8.0,1,119.0,101724,22688,224.0,9,1.0
2525,1,-1.0,1,105.0,96191,21884,224.0,1,2.0
2526,2,-1.0,1,75.0,97248,22631,102.0,2,3.0
2527,6,2.0,1,40.0,99467,22335,96.0,6,4.0
2528,3,-2.0,1,44.0,98078,22278,78.0,3,5.0
2529,13,7.0,1,56.0,104363,22150,96.0,13,6.0
2530,7,0.0,1,34.0,100402,22068,78.0,7,7.0
2531,5,-3.0,1,8.0,98764,22417,14.0,5,8.0
2532,8,-1.0,1,6.0,102184,21942,14.0,8,9.0
2533,4,-6.0,1,2.0,100860,22616,8.0,4,10.0
2534,17,6.0,1,2.0,105736,22390,2.0,17,11.0
2535,18,6.0,1,27.0,106289,22651,102.0,18,12.0
2536,10,-3.0,1,4.0,101314,23158,6.0,10,13.0
2537,11,-3.0,1,1.0,103346,22482,1.0,11,14.0
2538,12,-3.0,1,6.0,102723,23120,8.0,12,15.0
2539,14,-2.0,1,2.0,105906,22796,6.0,14,16.0
2540,16,-1.0,1,10.0,107753,24090,14.0,16,17.0
2541,15,-3.0,1,0.0,108179,23487,2.0,15,18.0
2542,1,0.0,1,144.0,84238,24798,249.0,1,1.0
2543,2,0.0,1,93.0,85527,24414,120.0,2,2.0
2544,4,1.0,1,21.0,86639,25833,35.0,3,3.0
2545,6,2.0,1,69.0,88585,24594,119.0,5,4.0
2546,8,3.0,1,50.0,90387,30980,119.0,8,5.0
2547,3,-3.0,1,42.0,89108,24192,90.0,6,6.0
2548,7,0.0,1,14.0,89701,23902,35.0,7,7.0
2549,5,-3.0,1,48.0,87390,24252,90.0,4,8.0
2550,1,0.0,1,170.0,83935,22241,287.0,1,1.0
2551,5,3.0,1,87.0,86376,22575,152.0,4,2.0
2552,12,9.0,1,65.0,88534,22275,152.0,12,3.0
2553,11,7.0,1,117.0,90355,21775,287.0,11,4.0
2554,2,-3.0,1,58.0,85014,22321,100.0,2,5.0
2555,6,0.0,1,35.0,85739,22355,134.0,5,6.0
2556,9,2.0,1,99.0,88039,22558,134.0,8,7.0
2557,7,-1.0,1,25.0,87129,22112,40.0,6,8.0
2558,13,4.0,1,4.0,89482,23430,8.0,13,9.0
2559,4,-6.0,1,15.0,91543,23388,40.0,10,10.0
2560,19,8.0,1,42.0,95790,21778,100.0,19,11.0
2561,15,3.0,1,2.0,90844,22176,2.0,15,12.0
2562,1,0.0,1,195.0,83080,23644,321.0,1,1.0
2563,3,1.0,1,117.0,84892,24031,154.0,2,2.0
2564,4,1.0,1,102.0,83978,24339,167.0,3,3.0
2565,11,7.0,1,54.0,88596,24343,122.0,10,4.0
2566,8,3.0,1,68.0,90282,24133,122.0,11,5.0
2567,12,6.0,1,126.0,90734,23281,321.0,12,6.0
2568,10,3.0,1,7.0,89175,25064,7.0,9,7.0
2569,6,-2.0,1,29.0,86367,24402,44.0,6,8.0
2570,13,4.0,1,37.0,91721,23711,154.0,16,9.0
2571,15,5.0,1,5.0,92120,24038,9.0,14,10.0
2572,9,-2.0,1,5.0,87463,24828,17.0,8,11.0
2573,17,5.0,1,15.0,91271,27515,44.0,15,12.0
2574,7,-6.0,1,12.0,88099,25862,17.0,7,13.0
2575,16,2.0,1,2.0,109276,23646,2.0,19,14.0
2576,1,0.0,1,229.0,77639,16369,377.0,1,1.0
2577,2,0.0,1,72.0,79336,16393,154.0,2,2.0
2578,15,12.0,1,148.0,97175,17428,377.0,15,3.0
2579,4,0.0,1,24.0,86307,18076,29.0,4,4.0
2580,7,2.0,1,131.0,88176,16600,175.0,7,5.0
2581,3,-3.0,1,82.0,81661,16380,154.0,3,6.0
2582,11,4.0,1,72.0,94410,17946,178.0,11,7.0
2583,5,-3.0,1,106.0,84134,16415,178.0,5,8.0
2584,6,-3.0,1,44.0,91378,16646,175.0,6,9.0
2585,9,-1.0,1,16.0,92369,16380,47.0,9,10.0
2586,10,-1.0,1,7.0,93050,16737,7.0,10,11.0
2587,1,0.0,1,255.0,97167,29056,411.0,1,1.0
2588,2,0.0,1,42.0,96551,28438,59.0,2,2.0
2589,7,4.0,1,121.0,100664,29169,203.0,7,3.0
2590,3,-1.0,1,17.0,97773,28655,59.0,3,4.0
2591,6,1.0,1,82.0,98651,29455,203.0,6,5.0
2592,16,10.0,1,156.0,104033,28060,411.0,15,6.0
2593,9,2.0,1,137.0,100026,28679,181.0,9,7.0
2594,8,0.0,1,11.0,101364,29634,11.0,8,8.0
2595,4,-5.0,1,74.0,98300,28244,157.0,4,9.0
2596,5,-5.0,1,83.0,99284,28869,157.0,5,10.0
2597,14,3.0,1,0.0,103792,28847,11.0,14,11.0
2598,15,3.0,1,5.0,104975,29662,9.0,20,12.0
2599,11,-2.0,1,9.0,103503,41972,11.0,11,13.0
2600,12,-2.0,1,44.0,102049,28561,181.0,12,14.0
2601,18,3.0,1,4.0,105239,29177,9.0,17,15.0
2602,17,1.0,1,2.0,103165,28353,2.0,16,16.0
2603,19,2.0,1,0.0,104444,28242,2.0,18,17.0
2604,2,1.0,1,281.0,87912,21407,452.0,2,1.0
2605,3,1.0,1,60.0,89901,21541,87.0,3,2.0
2606,9,6.0,1,171.0,93068,21862,452.0,9,3.0
2607,1,-3.0,1,133.0,90539,21974,223.0,1,4.0
2608,4,-1.0,1,27.0,88684,21171,87.0,4,5.0
2609,18,12.0,1,90.0,96022,21886,223.0,18,6.0
2610,6,-1.0,1,80.0,91328,28404,167.0,6,7.0
2611,11,3.0,1,87.0,91784,21402,167.0,11,8.0
2612,8,-1.0,1,139.0,92571,22916,184.0,8,9.0
2613,1,0.0,1,314.0,115659,22887,503.0,6,1.0
2614,3,1.0,1,189.0,113295,23684,503.0,2,2.0
2615,2,-1.0,1,99.0,114584,23224,191.0,1,3.0
2616,4,0.0,1,148.0,115210,23090,247.0,3,4.0
2617,9,4.0,1,149.0,118270,23085,196.0,9,5.0
2618,8,2.0,1,99.0,120809,23837,247.0,8,6.0
2619,7,0.0,1,69.0,118832,25012,103.0,7,7.0
2620,15,7.0,1,35.0,121887,23085,57.0,14,8.0
2621,10,1.0,1,47.0,120096,25397,196.0,10,9.0
2622,11,1.0,1,3.0,119555,22610,3.0,11,10.0
2623,12,1.0,1,22.0,122849,25664,57.0,12,11.0
2624,14,2.0,1,5.0,121163,23362,9.0,13,12.0
2625,17,4.0,1,4.0,121921,24449,9.0,17,13.0
2626,16,2.0,1,11.0,120359,25015,11.0,15,14.0
2627,13,-2.0,1,2.0,123830,23638,11.0,16,15.0
2628,19,3.0,1,0.0,124175,22843,3.0,19,16.0
2629,18,1.0,1,0.0,122372,23570,11.0,18,17.0
2630,1,0.0,1,339.0,91585,20379,540.0,1,1.0
2631,5,3.0,1,168.0,92766,20647,215.0,5,2.0
2632,12,9.0,1,37.0,103893,28469,73.0,12,3.0
2633,7,3.0,1,201.0,99743,22666,540.0,7,4.0
2634,6,1.0,1,102.0,94694,20973,201.0,6,5.0
2635,13,7.0,1,156.0,98801,20266,255.0,13,6.0
2636,2,-5.0,1,75.0,92227,20170,111.0,2,7.0
2637,4,-4.0,1,15.0,94276,19667,15.0,4,8.0
2638,8,-1.0,1,36.0,95554,18979,111.0,8,9.0
2639,17,7.0,1,36.0,99075,22534,73.0,16,10.0
2640,11,0.0,1,47.0,97074,20036,215.0,11,11.0
2641,15,3.0,1,9.0,98096,20438,11.0,14,12.0
2642,20,7.0,1,0.0,110452,42641,3.0,19,13.0
2643,19,5.0,1,5.0,97804,20187,9.0,18,14.0
2644,14,-1.0,1,3.0,106869,32321,3.0,17,15.0
2645,3,-14.0,1,99.0,93241,21201,255.0,3,17.0
2646,2,1.0,1,364.0,87905,24228,583.0,2,1.0
2647,5,3.0,1,219.0,89806,23819,583.0,5,2.0
2648,1,-2.0,1,117.0,87117,25183,228.0,1,3.0
2649,3,-1.0,1,111.0,88755,23931,228.0,3,4.0
2650,4,-1.0,1,109.0,89339,24215,273.0,4,5.0
2651,8,2.0,1,164.0,92011,24255,273.0,8,6.0
2652,6,-1.0,1,21.0,90785,24538,21.0,6,7.0
2653,9,1.0,1,79.0,91513,23727,115.0,9,8.0
2654,10,1.0,1,170.0,93340,24798,217.0,10,9.0
2655,14,4.0,1,6.0,94811,24658,10.0,14,10.0
2656,12,1.0,1,0.0,93893,24212,3.0,12,11.0
2657,7,-5.0,1,36.0,90315,24133,115.0,7,12.0
2658,15,2.0,1,0.0,94407,24779,21.0,15,13.0
2659,16,2.0,1,4.0,95194,24396,10.0,16,14.0
2660,17,2.0,1,37.0,95974,27376,73.0,17,15.0
2661,20,4.0,1,47.0,96787,25667,217.0,20,16.0
2662,1,0.0,1,142.0,103309,29499,265.0,1,1.0
2663,4,2.0,1,97.0,106415,29485,139.0,4,2.0
2664,5,2.0,1,180.0,105023,32631,289.0,5,3.0
2665,3,-1.0,1,123.0,104544,32888,265.0,3,4.0
2666,11,6.0,1,374.0,109827,29698,597.0,11,5.0
2667,12,6.0,1,45.0,110115,31802,81.0,12,6.0
2668,17,10.0,1,42.0,111927,29369,139.0,17,7.0
2669,13,5.0,1,223.0,111589,28977,597.0,13,8.0
2670,10,1.0,1,2.0,110934,32348,5.0,10,9.0
2671,6,-4.0,1,3.0,108345,31475,12.0,6,10.0
2672,14,3.0,1,21.0,113077,30138,21.0,14,11.0
2673,9,-4.0,1,9.0,109191,35497,12.0,9,13.0
2674,18,4.0,1,0.0,114060,63543,21.0,18,14.0
2675,7,-8.0,1,170.0,107377,30670,217.0,7,15.0
2676,1,0.0,1,400.0,120179,24382,623.0,1,1.0
2677,3,1.0,1,115.0,123324,23523,172.0,3,2.0
2678,2,-1.0,1,57.0,124940,24455,172.0,2,3.0
2679,4,0.0,1,135.0,126863,23197,285.0,4,4.0
2680,7,2.0,1,190.0,131543,24841,305.0,7,5.0
2681,6,0.0,1,150.0,127963,23075,285.0,6,6.0
2682,8,1.0,1,115.0,134167,24034,305.0,8,7.0
2683,10,2.0,1,174.0,129194,24086,221.0,10,8.0
2684,14,5.0,1,38.0,161813,27056,84.0,14,9.0
2685,12,2.0,1,46.0,142428,24488,84.0,12,10.0
2686,1,0.0,1,433.0,108811,28233,657.0,1,1.0
2687,6,4.0,1,83.0,111659,28875,219.0,6,2.0
2688,10,7.0,1,136.0,118297,28134,219.0,10,3.0
2689,2,-2.0,1,132.0,136894,39686,326.0,2,4.0
2690,5,0.0,1,145.0,115203,28228,298.0,5,5.0
2691,4,-2.0,1,183.0,113076,28373,230.0,4,6.0
2692,8,1.0,1,44.0,116609,28961,90.0,8,7.0
2693,9,1.0,1,10.0,121644,29977,16.0,9,8.0
2694,20,11.0,1,6.0,131955,28984,16.0,19,9.0
2695,17,6.0,1,47.0,127271,28886,230.0,16,11.0
2696,7,-5.0,1,46.0,119728,28429,90.0,7,12.0
2697,14,1.0,1,23.0,124413,29253,23.0,13,13.0
